date,open,high,low,close,volume,source
2013-05-21,260.31,260.48,257.59,258.18,76200000,yfinance
2013-05-22,259.7,260.89,259.19,260.19,80600000,yfinance
2013-05-23,258.96,259.78,256.66,256.66,80200000,yfinance
2013-05-24,258.13,258.28,255.73,257.32,63800000,yfinance
2013-05-28,258.63,259.53,257.97,258.59,65600000,yfinance
2013-05-30,260.7,262.1,260.41,261.21,100400000,yfinance
2013-05-31,262.46,263.34,261.41,261.47,98200000,yfinance
2013-06-03,260.48,262.03,260.13,260.29,79800000,yfinance
2013-06-04,261.45,261.69,259.15,260.54,77600000,yfinance
2013-06-05,260.57,260.7,256.51,256.51,92600000,yfinance
2013-06-07,255.51,255.7,251.14,251.2,80400000,yfinance
2013-06-10,251.49,252.48,251.02,252.2,62800000,yfinance
2013-06-11,252.29,252.39,248.72,250.19,79000000,yfinance
2013-06-12,249.16,250.32,248.04,248.5,60200000,yfinance
2013-06-13,247.76,248.72,244.38,244.49,95000000,yfinance
2013-06-14,246.21,246.42,244.22,245.36,81800000,yfinance
2013-06-17,245.43,246.59,244.18,244.77,69800000,yfinance
2013-06-18,245.44,247.13,243.45,247.13,80800000,yfinance
2013-06-19,246.94,246.96,244.77,245.44,83400000,yfinance
2013-06-20,242.08,243.28,239.45,240.26,89000000,yfinance
2013-06-21,234.23,236.9,234.15,236.57,102400000,yfinance
2013-06-24,236.33,236.33,233.47,233.47,63200000,yfinance
2013-06-25,232.25,235.04,230.38,231.75,88800000,yfinance
2013-06-26,234.26,234.26,230.18,231.52,78200000,yfinance
2013-06-28,240.01,242.68,240.0,242.27,79000000,yfinance
2013-07-01,240.58,242.69,240.28,241.05,55200000,yfinance
2013-07-02,241.76,242.61,240.24,240.8,88000000,yfinance
2013-07-03,240.69,241.68,236.28,236.63,78800000,yfinance
2013-07-05,239.72,241.12,236.56,237.28,76800000,yfinance
2013-07-08,236.86,238.42,234.11,235.12,78200000,yfinance
2013-07-09,236.69,237.23,235.02,236.94,62600000,yfinance
2013-07-10,237.74,237.94,235.41,236.23,59400000,yfinance
2013-07-11,238.49,243.88,238.45,243.88,86800000,yfinance
2013-07-12,243.28,243.33,241.74,242.72,78600000,yfinance
2013-07-15,242.75,243.77,239.51,243.43,74200000,yfinance
2013-07-16,243.4,243.52,241.06,242.02,59000000,yfinance
2013-07-17,242.64,245.87,240.42,244.82,95000000,yfinance
2013-07-18,244.09,244.41,242.25,242.92,72800000,yfinance
2013-07-19,243.51,243.66,240.63,242.03,72200000,yfinance
2013-07-22,243.32,245.27,242.18,243.18,81400000,yfinance
2013-07-23,244.62,246.76,243.86,246.63,81600000,yfinance
2013-07-24,246.61,248.17,246.16,247.84,72200000,yfinance
2013-07-25,247.11,248.29,246.74,247.71,76400000,yfinance
2013-07-26,248.04,248.68,246.6,247.8,98200000,yfinance
2013-07-29,247.4,248.22,246.37,246.53,118400000,yfinance
2013-07-30,246.78,248.81,246.47,248.78,98500000,yfinance
2013-07-31,248.37,249.03,247.74,247.99,89600000,yfinance
2013-08-01,248.33,249.62,246.94,248.89,91600000,yfinance
2013-08-02,251.03,251.65,249.05,249.33,98100000,yfinance
2013-08-05,248.92,249.66,248.21,248.25,62200000,yfinance
2013-08-06,247.85,247.94,245.37,246.8,106200000,yfinance
2013-08-07,244.73,245.11,242.75,242.75,103300000,yfinance
2013-08-08,243.52,245.11,242.77,243.39,116500000,yfinance
2013-08-09,243.51,244.43,242.42,243.13,91800000,yfinance
2013-08-12,242.79,245.19,242.74,243.78,92500000,yfinance
2013-08-13,245.08,248.21,244.68,248.2,115600000,yfinance
2013-08-14,248.2,250.04,247.69,249.82,83700000,yfinance
2013-08-16,247.12,250.36,246.76,249.23,73800000,yfinance
2013-08-19,248.76,249.04,247.68,248.89,90700000,yfinance
2013-08-20,247.97,249.89,244.82,245.13,89300000,yfinance
2013-08-21,245.48,246.15,242.11,242.49,102100000,yfinance
2013-08-22,239.93,241.63,239.01,240.37,116900000,yfinance
2013-08-23,242.17,244.25,241.05,243.37,88300000,yfinance
2013-08-26,244.21,246.13,244.16,245.71,78600000,yfinance
2013-08-27,245.13,247.21,244.87,245.71,89100000,yfinance
2013-08-28,242.7,245.78,242.54,245.67,70700000,yfinance
2013-08-29,246.69,250.02,246.62,248.86,75600000,yfinance
2013-08-30,250.52,251.74,249.36,251.74,68700000,yfinance
2013-09-03,252.43,253.37,251.49,252.05,73600000,yfinance
2013-09-04,251.4,252.99,250.4,252.15,69800000,yfinance
2013-09-05,253.68,255.12,252.79,254.62,76600000,yfinance
2013-09-06,255.01,256.24,254.19,255.25,82400000,yfinance
2013-09-09,256.48,258.12,256.27,258.12,76100000,yfinance
2013-09-10,258.62,261.2,258.53,261.2,89500000,yfinance
2013-09-11,261.38,262.38,260.13,262.38,86100000,yfinance
2013-09-12,262.4,264.27,261.1,262.32,98800000,yfinance
2013-09-13,260.99,262.38,260.52,260.83,77900000,yfinance
2013-09-16,263.4,264.38,262.53,263.86,75000000,yfinance
2013-09-17,263.19,263.39,261.06,262.56,71100000,yfinance
2013-09-23,261.64,263.92,260.76,263.02,80400000,yfinance
2013-09-24,261.85,263.43,260.42,262.83,108600000,yfinance
2013-09-25,262.42,262.76,260.23,261.45,104100000,yfinance
2013-09-26,260.59,262.68,260.47,262.68,81500000,yfinance
2013-09-27,263.34,263.65,262.66,262.94,91100000,yfinance
2013-09-30,261.56,262.3,260.55,260.91,65500000,yfinance
2013-10-01,261.08,263.29,260.55,261.48,70900000,yfinance
2013-10-02,263.42,263.57,261.66,261.87,73500000,yfinance
2013-10-04,262.27,263.04,260.25,261.78,74100000,yfinance
2013-10-07,261.93,262.76,261.38,261.85,64700000,yfinance
2013-10-08,260.95,263.15,260.09,263.14,73900000,yfinance
2013-10-10,262.83,264.16,262.39,262.9,73000000,yfinance
2013-10-11,265.19,266.81,264.41,266.35,91600000,yfinance
2013-10-14,266.52,266.77,265.81,265.81,69300000,yfinance
2013-10-15,267.87,269.53,267.87,269.02,68300000,yfinance
2013-10-16,268.92,270.3,268.19,268.25,73500000,yfinance
2013-10-17,270.6,270.76,268.9,269.59,93700000,yfinance
2013-10-18,270.51,271.25,269.7,271.24,73400000,yfinance
2013-10-21,271.55,272.56,270.56,271.22,62500000,yfinance
2013-10-22,270.75,271.13,269.71,271.11,84100000,yfinance
2013-10-23,271.96,272.06,268.0,268.03,105500000,yfinance
2013-10-24,267.85,269.36,266.75,269.36,59100000,yfinance
2013-10-25,269.42,269.42,266.01,267.51,66300000,yfinance
2013-10-28,267.96,269.77,267.21,269.74,70700000,yfinance
2013-10-29,269.5,270.6,268.5,270.28,64100000,yfinance
2013-10-30,270.72,271.44,269.13,271.44,58700000,yfinance
2013-10-31,270.13,270.81,266.88,266.91,66800000,yfinance
2013-11-01,268.06,268.83,267.23,268.63,53900000,yfinance
2013-11-04,267.88,268.01,266.2,266.59,57500000,yfinance
2013-11-05,266.98,267.3,264.37,264.96,61100000,yfinance
2013-11-06,265.16,266.19,264.31,264.62,58300000,yfinance
2013-11-07,264.71,265.12,262.71,263.34,59100000,yfinance
2013-11-08,260.97,262.58,260.53,260.53,64700000,yfinance
2013-11-11,262.14,262.14,259.49,260.15,54800000,yfinance
2013-11-12,261.21,263.57,261.13,262.81,58700000,yfinance
2013-11-13,262.42,262.45,258.04,258.04,59300000,yfinance
2013-11-14,260.53,260.79,258.11,258.44,68200000,yfinance
2013-11-15,260.48,264.33,260.47,264.2,70100000,yfinance
2013-11-18,265.38,265.96,264.65,265.03,58700000,yfinance
2013-11-19,264.84,268.37,264.68,267.81,76900000,yfinance
2013-11-20,267.23,267.43,264.69,265.62,85800000,yfinance
2013-11-21,265.06,265.06,260.97,262.2,58400000,yfinance
2013-11-22,263.4,264.65,261.89,263.86,57000000,yfinance
2013-11-25,265.85,267.45,265.2,265.21,56700000,yfinance
2013-11-26,264.02,266.26,262.78,266.26,54100000,yfinance
2013-11-27,265.28,267.15,264.5,267.15,84500000,yfinance
2013-11-28,268.8,270.07,268.42,269.7,62900000,yfinance
2013-11-29,269.61,270.36,268.68,269.57,54400000,yfinance
2013-12-02,270.48,270.84,267.35,267.58,57600000,yfinance
2013-12-03,266.64,267.33,264.79,264.84,62000000,yfinance
2013-12-04,263.39,264.53,261.48,261.48,54700000,yfinance
2013-12-05,262.5,262.6,259.21,261.1,51700000,yfinance
2013-12-06,261.04,262.17,260.54,260.71,52800000,yfinance
2013-12-09,263.52,264.14,263.24,263.7,52000000,yfinance
2013-12-10,263.55,263.75,262.24,262.68,56700000,yfinance
2013-12-11,261.74,263.67,259.78,260.55,59200000,yfinance
2013-12-12,258.95,259.46,257.7,259.05,93700000,yfinance
2013-12-13,258.29,258.49,256.08,258.04,61200000,yfinance
2013-12-16,257.7,259.07,257.0,257.9,46800000,yfinance
2013-12-17,260.27,260.67,258.18,258.72,78900000,yfinance
2013-12-18,259.62,261.24,258.74,259.98,56800000,yfinance
2013-12-19,263.16,263.21,259.46,260.2,58300000,yfinance
2013-12-20,259.85,261.55,259.78,261.27,55400000,yfinance
2013-12-23,262.78,263.89,262.14,263.24,59300000,yfinance
2013-12-24,263.72,264.54,262.79,263.58,62900000,yfinance
2013-12-26,263.85,264.63,262.82,263.15,52400000,yfinance
2013-12-27,262.47,263.79,261.54,263.32,56700000,yfinance
2013-12-30,263.55,264.24,262.53,264.24,55600000,yfinance
2014-01-02,264.35,264.51,257.63,257.64,64000000,yfinance
2014-01-03,257.05,257.29,253.18,254.48,62400000,yfinance
2014-01-06,254.7,256.67,254.11,255.41,59100000,yfinance
2014-01-07,254.53,257.02,254.41,255.98,61000000,yfinance
2014-01-08,256.85,257.06,254.63,255.76,66000000,yfinance
2014-01-09,256.26,256.65,253.63,253.63,78000000,yfinance
2014-01-10,254.05,255.14,251.59,252.48,78900000,yfinance
2014-01-13,253.83,254.84,253.16,254.08,54400000,yfinance
2014-01-14,253.3,256.27,252.75,253.97,60000000,yfinance
2014-01-15,255.52,255.65,253.82,254.73,64600000,yfinance
2014-01-16,255.43,256.52,255.11,255.36,57600000,yfinance
2014-01-17,255.54,256.13,253.37,253.46,58400000,yfinance
2014-01-20,253.66,255.06,252.0,254.81,47200000,yfinance
2014-01-21,255.03,256.65,254.29,256.34,57000000,yfinance
2014-01-22,255.73,257.08,255.53,257.08,61700000,yfinance
2014-01-23,256.72,256.75,253.72,253.74,61100000,yfinance
2014-01-24,252.93,253.83,250.58,252.89,69000000,yfinance
2014-01-27,248.22,250.18,247.43,248.95,74500000,yfinance
2014-01-28,248.48,250.23,248.16,249.91,79300000,yfinance
2014-01-29,251.11,253.31,250.98,252.89,75500000,yfinance
2014-02-03,251.37,251.76,249.7,250.01,71700000,yfinance
2014-02-04,246.56,247.04,245.1,245.3,81400000,yfinance
2014-02-05,246.79,247.44,245.5,246.04,74800000,yfinance
2014-02-06,246.92,249.04,246.85,248.56,70000000,yfinance
2014-02-07,250.69,250.69,248.94,250.51,83500000,yfinance
2014-02-10,251.2,251.26,249.39,250.47,62600000,yfinance
2014-02-11,250.59,252.39,250.06,251.87,67000000,yfinance
2014-02-12,253.29,253.29,252.07,252.31,72000000,yfinance
2014-02-13,252.37,253.61,250.49,250.97,56600000,yfinance
2014-02-14,251.38,253.83,251.35,252.74,61600000,yfinance
2014-02-17,254.33,254.98,253.17,253.64,62300000,yfinance
2014-02-18,253.69,254.3,252.07,253.66,48400000,yfinance
2014-02-19,253.35,253.35,251.39,252.92,54400000,yfinance
2014-02-20,251.34,252.57,250.65,250.95,63200000,yfinance
2014-02-21,253.63,255.22,253.34,255.22,67100000,yfinance
2014-02-24,255.25,255.82,253.21,254.01,48200000,yfinance
2014-02-25,255.27,256.29,254.85,256.24,71600000,yfinance
2014-02-26,256.13,257.8,255.03,257.31,62800000,yfinance
2014-02-27,257.06,258.62,256.42,258.28,66700000,yfinance
2014-02-28,257.98,258.74,257.35,258.41,97800000,yfinance
2014-03-03,256.55,256.86,254.71,256.29,58300000,yfinance
2014-03-04,254.9,256.22,254.52,254.78,51600000,yfinance
2014-03-05,257.52,258.23,257.23,257.3,65400000,yfinance
2014-03-06,257.66,257.73,256.68,257.63,58300000,yfinance
2014-03-07,258.21,258.76,256.46,257.35,63500000,yfinance
2014-03-10,256.19,256.23,254.1,254.48,56900000,yfinance
2014-03-11,254.88,255.5,253.8,255.49,62000000,yfinance
2014-03-12,254.52,254.75,250.75,251.11,76000000,yfinance
2014-03-13,252.14,252.96,250.97,251.09,76700000,yfinance
2014-03-14,248.56,250.12,248.2,249.02,69100000,yfinance
2014-03-17,249.12,250.26,248.86,250.15,59100000,yfinance
2014-03-18,252.05,252.75,250.59,251.87,60900000,yfinance
2014-03-19,252.81,252.99,251.07,251.32,64000000,yfinance
2014-03-20,250.88,251.0,248.68,248.68,62100000,yfinance
2014-03-21,250.17,250.81,249.76,250.68,63800000,yfinance
2014-03-24,250.89,252.84,250.87,252.31,60200000,yfinance
2014-03-25,251.6,252.31,250.88,251.56,66600000,yfinance
2014-03-26,253.55,255.4,253.36,255.08,70200000,yfinance
2014-03-27,254.83,257.49,254.76,257.26,66800000,yfinance
2014-03-28,256.37,258.07,255.96,257.44,54800000,yfinance
2014-03-31,258.54,258.71,256.3,258.11,70000000,yfinance
2014-04-01,257.88,259.01,256.78,258.95,65200000,yfinance
2014-04-02,260.14,260.34,259.33,259.7,68700000,yfinance
2014-04-03,259.99,261.49,259.07,259.34,69500000,yfinance
2014-04-04,259.21,260.35,258.98,259.47,60500000,yfinance
2014-04-07,259.03,260.09,258.16,259.89,55800000,yfinance
2014-04-08,258.15,260.85,258.15,260.47,60600000,yfinance
2014-04-09,261.18,261.55,260.31,261.21,88100000,yfinance
2014-04-10,262.4,262.57,260.62,262.41,69200000,yfinance
2014-04-11,259.1,260.53,259.08,260.53,59800000,yfinance
2014-04-14,260.02,261.21,259.92,260.51,51700000,yfinance
2014-04-15,262.22,262.29,259.46,259.74,59500000,yfinance
2014-04-16,260.03,260.44,258.96,259.83,54100000,yfinance
2014-04-17,260.96,261.08,258.63,259.66,54400000,yfinance
2014-04-21,261.77,261.87,260.06,260.9,41400000,yfinance
2014-04-22,261.17,261.66,259.83,261.55,61100000,yfinance
2014-04-23,262.37,262.87,260.93,261.2,76600000,yfinance
2014-04-24,262.09,262.22,260.39,261.08,67300000,yfinance
2014-04-25,260.83,260.86,257.42,257.42,61400000,yfinance
2014-04-28,256.95,257.97,256.8,256.8,56200000,yfinance
2014-04-29,257.52,257.74,255.16,255.8,53800000,yfinance
2014-04-30,257.16,257.29,254.28,255.33,66000000,yfinance
2014-05-02,256.08,256.49,254.79,255.07,54100000,yfinance
2014-05-07,255.83,255.88,252.35,252.35,60600000,yfinance
2014-05-08,253.31,253.85,251.72,253.84,59500000,yfinance
2014-05-09,254.2,254.8,253.45,254.31,49700000,yfinance
2014-05-12,254.23,256.11,253.44,255.8,58400000,yfinance
2014-05-13,256.99,259.27,256.58,258.4,60700000,yfinance
2014-05-14,259.63,262.43,259.57,262.43,57200000,yfinance
2014-05-15,261.98,263.17,261.82,262.4,60200000,yfinance
2014-05-16,261.45,262.97,260.64,262.97,57500000,yfinance
2014-05-19,262.88,263.5,261.25,263.42,66100000,yfinance
2014-05-20,262.97,263.38,262.07,263.04,59800000,yfinance
2014-05-21,261.9,263.58,261.56,262.4,53800000,yfinance
2014-05-22,263.41,264.5,262.8,263.33,66900000,yfinance
2014-05-23,262.8,263.63,262.59,263.42,53500000,yfinance
2014-05-26,263.14,263.87,261.99,262.33,45700000,yfinance
2014-05-27,262.92,263.22,259.31,260.36,46500000,yfinance
2014-05-28,260.83,263.01,260.46,263.01,52100000,yfinance
2014-05-29,263.61,263.98,262.15,262.57,58000000,yfinance
2014-05-30,263.07,263.68,259.93,259.94,90300000,yfinance
2014-06-02,260.49,261.92,260.49,261.4,52300000,yfinance
2014-06-03,262.1,262.32,260.07,262.22,73600000,yfinance
2014-06-05,262.27,262.28,259.31,260.56,80400000,yfinance
2014-06-09,261.97,262.45,259.18,259.68,64800000,yfinance
2014-06-10,261.24,262.77,260.36,262.64,58600000,yfinance
2014-06-11,262.19,263.19,261.58,262.62,62400000,yfinance
2014-06-12,262.57,262.83,260.83,262.01,64400000,yfinance
2014-06-13,261.09,261.11,257.89,258.75,50000000,yfinance
2014-06-16,258.16,259.7,258.04,259.43,57200000,yfinance
2014-06-17,259.57,260.74,259.02,260.43,57900000,yfinance
2014-06-18,260.46,260.46,258.31,258.7,52500000,yfinance
2014-06-19,259.19,259.95,258.15,258.83,59300000,yfinance
2014-06-20,258.65,258.7,255.03,255.31,68600000,yfinance
2014-06-23,256.43,257.55,256.0,256.77,52700000,yfinance
2014-06-24,257.1,260.38,257.04,259.75,65800000,yfinance
2014-06-25,259.51,259.72,257.99,258.16,57600000,yfinance
2014-06-26,258.2,260.46,258.11,260.03,62600000,yfinance
2014-06-27,259.28,260.13,258.25,258.78,53400000,yfinance
2014-06-30,259.81,260.64,259.14,260.56,51500000,yfinance
2014-07-01,259.14,259.93,258.49,259.74,50700000,yfinance
2014-07-02,261.01,262.23,260.19,262.04,67600000,yfinance
2014-07-03,262.03,262.03,260.71,261.13,56200000,yfinance
2014-07-04,262.09,262.09,260.08,260.63,47300000,yfinance
2014-07-07,260.18,260.48,258.88,259.95,47800000,yfinance
2014-07-08,259.7,260.76,258.74,259.93,46800000,yfinance
2014-07-09,258.6,259.01,257.83,258.87,56700000,yfinance
2014-07-10,259.4,259.73,258.74,259.17,57200000,yfinance
2014-07-11,257.14,257.81,256.23,256.72,54200000,yfinance
2014-07-14,258.11,258.59,257.27,257.27,51400000,yfinance
2014-07-15,258.87,260.79,258.79,260.4,66300000,yfinance
2014-07-16,260.85,261.19,260.27,260.82,67700000,yfinance
2014-07-17,261.8,262.65,261.52,261.93,71900000,yfinance
2014-07-18,259.97,261.68,259.78,261.66,82300000,yfinance
2014-07-21,262.88,263.33,261.26,261.51,54700000,yfinance
2014-07-22,261.94,262.86,261.39,262.86,52100000,yfinance
2014-07-23,263.34,263.67,262.0,262.56,84400000,yfinance
2014-07-24,263.28,263.72,261.86,262.72,90700000,yfinance
2014-07-25,263.13,263.84,262.55,263.47,69700000,yfinance
2014-07-28,263.77,266.4,263.74,265.53,90700000,yfinance
2014-07-29,266.2,268.31,266.04,268.01,107100000,yfinance
2014-07-30,268.44,272.83,268.21,271.17,113700000,yfinance
2014-07-31,270.93,272.12,269.15,269.68,102600000,yfinance
2014-08-01,268.01,269.88,267.8,268.56,80900000,yfinance
2014-08-04,269.66,270.09,267.9,269.65,67300000,yfinance
2014-08-05,268.92,269.14,266.54,267.63,87500000,yfinance
2014-08-06,267.12,267.85,265.92,266.6,94600000,yfinance
2014-08-07,266.73,266.94,264.76,265.64,63500000,yfinance
2014-08-08,264.74,265.08,261.53,262.02,72400000,yfinance
2014-08-11,264.59,264.59,262.99,263.32,61300000,yfinance
2014-08-12,264.54,265.75,263.08,263.34,70300000,yfinance
2014-08-13,264.14,265.91,263.3,265.91,71000000,yfinance
2014-08-14,266.47,267.37,264.94,265.88,63800000,yfinance
2014-08-18,267.03,267.29,264.24,264.24,60700000,yfinance
2014-08-19,266.07,267.17,265.87,266.62,68100000,yfinance
2014-08-20,268.03,268.28,265.52,266.79,70800000,yfinance
2014-08-21,265.98,266.12,262.14,262.53,70900000,yfinance
2014-08-22,263.08,264.43,262.8,264.26,54800000,yfinance
2014-08-25,262.89,264.69,262.19,264.46,57900000,yfinance
2014-08-26,265.51,266.07,264.97,265.14,60700000,yfinance
2014-08-27,266.12,267.04,265.42,265.88,73600000,yfinance
2014-08-28,267.24,268.13,265.66,266.19,57000000,yfinance
2014-08-29,265.38,266.1,264.03,265.41,61100000,yfinance
2014-09-01,265.28,265.93,264.58,265.27,54200000,yfinance
2014-09-02,264.96,265.0,262.29,262.61,58000000,yfinance
2014-09-03,262.49,263.02,260.87,262.27,78800000,yfinance
2014-09-04,263.52,264.41,262.37,263.19,68800000,yfinance
2014-09-05,262.9,263.64,261.34,262.09,54500000,yfinance
2014-09-11,261.72,262.45,259.8,259.8,66300000,yfinance
2014-09-12,261.01,262.29,260.54,261.39,54100000,yfinance
2014-09-15,260.92,261.2,259.6,260.56,49200000,yfinance
2014-09-16,261.14,261.94,260.58,261.45,48400000,yfinance
2014-09-17,262.71,264.01,262.56,264.01,54200000,yfinance
2014-09-18,263.35,264.3,261.27,261.72,66600000,yfinance
2014-09-19,262.99,263.64,262.29,262.31,84000000,yfinance
2014-09-22,262.06,262.1,259.16,260.15,45700000,yfinance
2014-09-23,258.53,259.63,258.11,258.49,59100000,yfinance
2014-09-24,257.81,258.98,256.88,258.88,59300000,yfinance
2014-09-25,260.25,260.36,257.88,258.46,64500000,yfinance
2014-09-26,256.41,258.34,256.25,258.33,55000000,yfinance
2014-09-29,258.95,259.12,257.38,257.95,66200000,yfinance
2014-09-30,257.37,258.14,255.09,256.77,63900000,yfinance
2014-10-01,255.78,255.81,252.65,252.81,70700000,yfinance
2014-10-02,252.09,252.2,249.22,250.06,72600000,yfinance
2014-10-06,251.59,251.66,249.1,249.19,73500000,yfinance
2014-10-07,250.9,251.49,249.07,249.93,67300000,yfinance
2014-10-08,247.89,249.87,247.88,248.36,56200000,yfinance
2014-10-10,246.48,246.48,243.85,245.06,62300000,yfinance
2014-10-13,241.95,244.68,241.86,244.18,66700000,yfinance
2014-10-14,245.27,246.07,244.2,244.47,68000000,yfinance
2014-10-15,244.91,245.85,242.95,243.87,65300000,yfinance
2014-10-16,241.98,243.31,241.17,242.79,71200000,yfinance
2014-10-17,243.26,243.29,239.43,239.84,74600000,yfinance
2014-10-20,242.36,244.34,242.08,243.9,52800000,yfinance
2014-10-21,242.73,242.73,240.91,241.48,63200000,yfinance
2014-10-22,244.43,244.46,242.43,244.12,61500000,yfinance
2014-10-23,243.45,245.02,242.32,243.38,59000000,yfinance
2014-10-24,244.75,244.76,241.25,242.91,88300000,yfinance
2014-10-27,244.02,244.94,243.52,243.89,66000000,yfinance
2014-10-28,244.26,244.42,242.93,243.3,60000000,yfinance
2014-10-29,245.16,248.7,244.18,248.64,97400000,yfinance
2014-10-30,248.01,248.91,246.76,248.84,72500000,yfinance
2014-10-31,249.55,250.73,247.96,250.45,76900000,yfinance
2014-11-03,249.79,250.01,247.9,248.69,68500000,yfinance
2014-11-04,248.15,249.19,245.59,246.51,81800000,yfinance
2014-11-05,246.83,247.66,245.28,245.86,68300000,yfinance
2014-11-06,246.04,247.65,245.17,247.19,67700000,yfinance
2014-11-07,247.05,248.04,246.5,247.39,58000000,yfinance
2014-11-10,249.16,251.37,249.11,250.64,67000000,yfinance
