date,open,high,low,close,adj_close,volume,symbol,market,source,fetched_at
2026-03-17,122.58999633789062,125.69999694824219,102.25,104.05999755859375,104.05999755859375,15647400,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-03-18,101.98999786376953,106.93000030517578,101.12000274658203,101.72000122070312,101.72000122070312,7469600,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-03-19,100.18000030517578,107.8499984741211,99.63500213623047,107.08999633789062,107.08999633789062,6957100,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-03-20,105.16000366210938,106.19100189208984,101.66999816894531,103.4000015258789,103.4000015258789,6805000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-03-23,105.38500213623047,110.19999694824219,103.05000305175781,105.0999984741211,105.0999984741211,6881700,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-03-24,105.36000061035156,105.36000061035156,98.20999908447266,100.30000305175781,100.30000305175781,6309000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-03-25,102.19999694824219,104.41999816894531,101.16000366210938,103.91000366210938,103.91000366210938,5303000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-03-26,101.31999969482422,101.63999938964844,96.1500015258789,96.44000244140625,96.44000244140625,5719100,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-03-27,95.0,97.5,93.6500015258789,95.23999786376953,95.23999786376953,4402000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-03-30,95.12999725341797,95.9800033569336,86.48500061035156,87.80999755859375,87.80999755859375,6562100,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-03-31,89.38999938964844,94.2300033569336,88.0999984741211,93.87000274658203,93.87000274658203,7240000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-01,96.3499984741211,98.76000213623047,94.61000061035156,95.91999816894531,95.91999816894531,4869800,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-02,91.08999633789062,102.38200378417969,91.08999633789062,101.44999694824219,101.44999694824219,5095800,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-06,101.48500061035156,106.5,101.30000305175781,102.45999908447266,102.45999908447266,4279300,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-07,101.7300033569336,107.03500366210938,101.6500015258789,106.79000091552734,106.79000091552734,4159100,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-08,113.87000274658203,114.94000244140625,106.80000305175781,110.20999908447266,110.20999908447266,6093300,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-09,110.77999877929688,112.56999969482422,106.08999633789062,107.93000030517578,107.93000030517578,4392800,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-10,108.18000030517578,122.30500030517578,108.18000030517578,119.58999633789062,119.58999633789062,8563600,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-13,123.66000366210938,135.8699951171875,123.30000305175781,134.36000061035156,134.36000061035156,10402300,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-14,154.22999572753906,163.67999267578125,149.0,159.52000427246094,159.52000427246094,18523300,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-15,164.5399932861328,168.97000122070312,160.1999969482422,168.35000610351562,168.35000610351562,10699500,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-16,164.60000610351562,166.5,153.25,158.92999267578125,158.92999267578125,9679800,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-17,163.7550048828125,165.0,152.08999633789062,160.69000244140625,160.69000244140625,7236700,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-20,160.64999389648438,174.61000061035156,160.1999969482422,174.52999877929688,174.52999877929688,7465800,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-21,179.6999969482422,184.4600067138672,174.6199951171875,183.32000732421875,183.32000732421875,9610600,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-22,186.6199951171875,191.83999633789062,183.6199951171875,189.49000549316406,189.49000549316406,7342700,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-23,185.89999389648438,193.22999572753906,179.11000061035156,185.5399932861328,185.5399932861328,5820000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-24,188.75,198.97000122070312,186.57000732421875,195.0399932861328,195.0399932861328,6639700,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-27,190.8000030517578,190.97999572753906,176.39700317382812,180.5,180.5,6799000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-28,169.2050018310547,178.0,164.8000030517578,165.9199981689453,165.9199981689453,6339500,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-29,171.55999755859375,175.9600067138672,165.00999450683594,175.77000427246094,175.77000427246094,4415300,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-04-30,179.6699981689453,180.52999877929688,167.5,174.00999450683594,174.00999450683594,4438900,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-05-01,175.8000030517578,184.8800048828125,171.47999572753906,184.3800048828125,184.3800048828125,4701700,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-05-04,187.27000427246094,188.1999969482422,178.8800048828125,180.05999755859375,180.05999755859375,3636000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-05-05,183.50999450683594,199.8090057373047,183.46499633789062,193.57000732421875,193.57000732421875,6133200,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-05-06,197.9199981689453,198.5800018310547,184.1999969482422,198.2899932861328,198.2899932861328,6073100,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-05-07,195.6199951171875,202.27999877929688,185.6999969482422,188.2899932861328,188.2899932861328,5514600,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-05-08,193.1999969482422,196.6999969482422,182.8000030517578,188.5050048828125,188.5050048828125,4837000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2026-05-11,187.30999755859375,210.97000122070312,186.77999877929688,210.22000122070312,210.22000122070312,7999300,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
