code,symbol,name_kr,name,market_type,sector,source,note
006120,006120.KS,SK디스커버리,SK디스커버리,코스피,AI/Software,KIS종목정보,전체종목마스터
006125,006125.KS,SK디스커버리우,SK디스커버리우,코스피,미분류,KIS종목정보,전체종목마스터
006200,006200.KS,한국전자홀딩스,한국전자홀딩스,코스피,Materials/Parts,KIS종목정보,전체종목마스터
006220,006220.KS,제주은행,제주은행,코스피,Bank/Finance,KIS종목정보,전체종목마스터
006260,006260.KS,LS,LS,코스피,Telecom,KIS종목정보,전체종목마스터
006280,006280.KS,녹십자,녹십자,코스피,AI/Software,KIS종목정보,전체종목마스터
006340,006340.KS,대원전선,대원전선,코스피,Power/Utility,KIS종목정보,전체종목마스터
006345,006345.KS,대원전선우,대원전선우,코스피,Power/Utility,KIS종목정보,전체종목마스터
006360,006360.KS,GS건설,GS건설,코스피,Construction,KIS종목정보,전체종목마스터
006370,006370.KS,대구백화점,대구백화점,코스피,Retail,KIS종목정보,전체종목마스터
006380,006380.KS,카프로,카프로,코스피,Food/Beverage,KIS종목정보,전체종목마스터
006400,006400.KS,삼성SDI,삼성SDI,코스피,Battery/EV,KIS종목정보,전체종목마스터
006405,006405.KS,삼성SDI우,삼성SDI우,코스피,Battery/EV,KIS종목정보,전체종목마스터
006490,006490.KS,인스코비,인스코비,코스피,미분류,KIS종목정보,전체종목마스터
006570,006570.KS,대림통상,대림통상,코스피,Construction,KIS종목정보,전체종목마스터
006650,006650.KS,대한유화,대한유화,코스피,Materials/Parts,KIS종목정보,전체종목마스터
006660,006660.KS,삼성공조,삼성공조,코스피,미분류,KIS종목정보,전체종목마스터
006740,006740.KS,블루산업개발,블루산업개발,코스피,Construction,KIS종목정보,전체종목마스터
006800,006800.KS,미래에셋증권,미래에셋증권,코스피,Securities,KIS종목정보,전체종목마스터
006805,006805.KS,미래에셋증권우,미래에셋증권우,코스피,Securities,KIS종목정보,전체종목마스터
006840,006840.KS,AK홀딩스,AK홀딩스,코스피,Holding,KIS종목정보,전체종목마스터
006880,006880.KS,신송홀딩스,신송홀딩스,코스피,Holding,KIS종목정보,전체종목마스터
006890,006890.KS,태경케미컬,태경케미컬,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
006980,006980.KS,우성,우성,코스피,Food/Beverage,KIS종목정보,전체종목마스터
007070,007070.KS,GS리테일,GS리테일,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
007110,007110.KS,일신석재,일신석재,코스피,Construction,KIS종목정보,전체종목마스터
007120,007120.KS,미래아이앤지,미래아이앤지,코스피,미분류,KIS종목정보,전체종목마스터
007160,007160.KS,사조산업,사조산업,코스피,Machinery/Equipment,KIS종목정보,전체종목마스터
007210,007210.KS,벽산,벽산,코스피,Construction,KIS종목정보,전체종목마스터
007280,007280.KS,한국특강,한국특강,코스피,미분류,KIS종목정보,전체종목마스터
007310,007310.KS,오뚜기,오뚜기,코스피,Food/Beverage,KIS종목정보,전체종목마스터
007340,007340.KS,DN오토모티브,DN오토모티브,코스피,Auto,KIS종목정보,전체종목마스터
007460,007460.KS,에이프로젠,에이프로젠,코스피,미분류,KIS종목정보,전체종목마스터
007540,007540.KS,샘표,샘표,코스피,Food/Beverage,KIS종목정보,전체종목마스터
007570,007570.KS,일양약품,일양약품,코스피,Bio/Healthcare,KIS종목정보,전체종목마스터
007575,007575.KS,일양약품우,일양약품우,코스피,Bio/Healthcare,KIS종목정보,전체종목마스터
007590,007590.KS,동방아그로,동방아그로,코스피,Food/Beverage,KIS종목정보,전체종목마스터
007610,007610.KS,선도전기,선도전기,코스피,Power/Utility,KIS종목정보,전체종목마스터
007660,007660.KS,이수페타시스,이수페타시스,코스피,Telecom,KIS종목정보,전체종목마스터
007690,007690.KS,국도화학,국도화학,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
007700,007700.KS,F&F홀딩스,F&F홀딩스,코스피,Textile/Apparel,KIS종목정보,전체종목마스터
007810,007810.KS,코리아써키트,코리아써키트,코스피,미분류,KIS종목정보,전체종목마스터
007815,007815.KS,코리아써우,코리아써우,코스피,미분류,KIS종목정보,전체종목마스터
007860,007860.KS,서연,서연,코스피,미분류,KIS종목정보,전체종목마스터
007980,007980.KS,TP,TP,코스피,미분류,KIS종목정보,전체종목마스터
008040,008040.KS,사조동아원,사조동아원,코스피,Food/Beverage,KIS종목정보,전체종목마스터
008060,008060.KS,대덕,대덕,코스피,Semiconductor,KIS종목정보,전체종목마스터
008250,008250.KS,이건산업,이건산업,코스피,Machinery/Equipment,KIS종목정보,전체종목마스터
008260,008260.KS,NI스틸,NI스틸,코스피,미분류,KIS종목정보,전체종목마스터
008350,008350.KS,남선알미늄,남선알미늄,코스피,미분류,KIS종목정보,전체종목마스터
008355,008355.KS,남선알미우,남선알미우,코스피,미분류,KIS종목정보,전체종목마스터
008420,008420.KS,문배철강,문배철강,코스피,Steel/Metal,KIS종목정보,전체종목마스터
008490,008490.KS,서흥,서흥,코스피,Food/Beverage,KIS종목정보,전체종목마스터
008500,008500.KS,일정실업,일정실업,코스피,미분류,KIS종목정보,전체종목마스터
008600,008600.KS,윌비스,윌비스,코스피,Education,KIS종목정보,전체종목마스터
008700,008700.KS,아남전자,아남전자,코스피,Materials/Parts,KIS종목정보,전체종목마스터
008730,008730.KS,율촌화학,율촌화학,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
008770,008770.KS,호텔신라,호텔신라,코스피,Leisure/Travel,KIS종목정보,전체종목마스터
008775,008775.KS,호텔신라우,호텔신라우,코스피,Leisure/Travel,KIS종목정보,전체종목마스터
008870,008870.KS,금비,금비,코스피,미분류,KIS종목정보,전체종목마스터
008930,008930.KS,한미사이언스,한미사이언스,코스피,Bio/Healthcare,KIS종목정보,전체종목마스터
008970,008970.KS,KBI동양철관,KBI동양철관,코스피,미분류,KIS종목정보,전체종목마스터
009070,009070.KS,KCTC,KCTC,코스피,미분류,KIS종목정보,전체종목마스터
009140,009140.KS,경인전자,경인전자,코스피,Materials/Parts,KIS종목정보,전체종목마스터
009150,009150.KS,삼성전기,삼성전기,코스피,Power/Utility,KIS종목정보,전체종목마스터
009155,009155.KS,삼성전기우,삼성전기우,코스피,Power/Utility,KIS종목정보,전체종목마스터
009160,009160.KS,SIMPAC,SIMPAC,코스피,Machinery/Equipment,KIS종목정보,전체종목마스터
009180,009180.KS,한솔로지스틱스,한솔로지스틱스,코스피,미분류,KIS종목정보,전체종목마스터
009190,009190.KS,대양금속,대양금속,코스피,Steel/Metal,KIS종목정보,전체종목마스터
009200,009200.KS,무림페이퍼,무림페이퍼,코스피,Paper/Wood,KIS종목정보,전체종목마스터
009240,009240.KS,한샘,한샘,코스피,Construction,KIS종목정보,전체종목마스터
009270,009270.KS,신원,신원,코스피,미분류,KIS종목정보,전체종목마스터
009290,009290.KS,광동제약,광동제약,코스피,Bio/Healthcare,KIS종목정보,전체종목마스터
009310,009310.KS,참엔지니어링,참엔지니어링,코스피,Construction,KIS종목정보,전체종목마스터
009320,009320.KS,아진전자부품,아진전자부품,코스피,Materials/Parts,KIS종목정보,전체종목마스터
009410,009410.KS,태영건설,태영건설,코스피,Construction,KIS종목정보,전체종목마스터
009415,009415.KS,태영건설우,태영건설우,코스피,Construction,KIS종목정보,전체종목마스터
009420,009420.KS,한올바이오파마,한올바이오파마,코스피,Bio/Healthcare,KIS종목정보,전체종목마스터
009440,009440.KS,KC그린홀딩스,KC그린홀딩스,코스피,Holding,KIS종목정보,전체종목마스터
009450,009450.KS,경동나비엔,경동나비엔,코스피,미분류,KIS종목정보,전체종목마스터
009460,009460.KS,한창제지,한창제지,코스피,Paper/Wood,KIS종목정보,전체종목마스터
009470,009470.KS,삼화전기,삼화전기,코스피,Power/Utility,KIS종목정보,전체종목마스터
009540,009540.KS,HD한국조선해양,HD한국조선해양,코스피,Shipbuilding,KIS종목정보,전체종목마스터
009580,009580.KS,무림P&P,무림P&P,코스피,Paper/Wood,KIS종목정보,전체종목마스터
009680,009680.KS,모토닉,모토닉,코스피,미분류,KIS종목정보,전체종목마스터
009770,009770.KS,삼정펄프,삼정펄프,코스피,Paper/Wood,KIS종목정보,전체종목마스터
009810,009810.KS,플레이그램,플레이그램,코스피,미분류,KIS종목정보,전체종목마스터
009830,009830.KS,한화솔루션,한화솔루션,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
009835,009835.KS,한화솔루션우,한화솔루션우,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
009900,009900.KS,명신산업,명신산업,코스피,Machinery/Equipment,KIS종목정보,전체종목마스터
009970,009970.KS,영원무역홀딩스,영원무역홀딩스,코스피,Textile/Apparel,KIS종목정보,전체종목마스터
010040,010040.KS,한국내화,한국내화,코스피,미분류,KIS종목정보,전체종목마스터
010060,010060.KS,OCI홀딩스,OCI홀딩스,코스피,Renewable/Energy,KIS종목정보,전체종목마스터
010100,010100.KS,한국무브넥스,한국무브넥스,코스피,미분류,KIS종목정보,전체종목마스터
010120,010120.KS,LS ELECTRIC,LS ELECTRIC,코스피,Power/Utility,KIS종목정보,전체종목마스터
010130,010130.KS,고려아연,고려아연,코스피,Steel/Metal,KIS종목정보,전체종목마스터
010140,010140.KS,삼성중공업,삼성중공업,코스피,Shipbuilding,KIS종목정보,전체종목마스터
010400,010400.KS,우진아이엔에스,우진아이엔에스,코스피,Nuclear,KIS종목정보,전체종목마스터
010580,010580.KS,에스엠벡셀,에스엠벡셀,코스피,Entertainment/Media,KIS종목정보,전체종목마스터
010640,010640.KS,진양폴리,진양폴리,코스피,미분류,KIS종목정보,전체종목마스터
010660,010660.KS,화천기계,화천기계,코스피,Machinery/Equipment,KIS종목정보,전체종목마스터
010690,010690.KS,화신,화신,코스피,Auto,KIS종목정보,전체종목마스터
010770,010770.KS,평화홀딩스,평화홀딩스,코스피,Holding,KIS종목정보,전체종목마스터
010780,010780.KS,아이에스동서,아이에스동서,코스피,Construction,KIS종목정보,전체종목마스터
010820,010820.KS,퍼스텍,퍼스텍,코스피,미분류,KIS종목정보,전체종목마스터
010950,010950.KS,S-Oil,S-Oil,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
010955,010955.KS,S-Oil우,S-Oil우,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
010960,010960.KS,삼호개발,삼호개발,코스피,Construction,KIS종목정보,전체종목마스터
011000,011000.KS,진원생명과학,진원생명과학,코스피,Insurance,KIS종목정보,전체종목마스터
011070,011070.KS,LG이노텍,LG이노텍,코스피,Telecom,KIS종목정보,전체종목마스터
011090,011090.KS,에넥스,에넥스,코스피,Construction,KIS종목정보,전체종목마스터
011150,011150.KS,CJ씨푸드,CJ씨푸드,코스피,미분류,KIS종목정보,전체종목마스터
011155,011155.KS,CJ씨푸드1우,CJ씨푸드1우,코스피,미분류,KIS종목정보,전체종목마스터
011170,011170.KS,롯데케미칼,롯데케미칼,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
011200,011200.KS,HMM,HMM,코스피,Shipping/Logistics,KIS종목정보,전체종목마스터
011210,011210.KS,현대위아,현대위아,코스피,Defense/Aerospace,KIS종목정보,전체종목마스터
011230,011230.KS,삼화전자,삼화전자,코스피,Materials/Parts,KIS종목정보,전체종목마스터
011280,011280.KS,태림포장,태림포장,코스피,Paper/Wood,KIS종목정보,전체종목마스터
011300,011300.KS,우성머티리얼스,우성머티리얼스,코스피,미분류,KIS종목정보,전체종목마스터
011330,011330.KS,유니켐,유니켐,코스피,미분류,KIS종목정보,전체종목마스터
011390,011390.KS,부산산업,부산산업,코스피,Machinery/Equipment,KIS종목정보,전체종목마스터
011420,011420.KS,갤럭시아에스엠,갤럭시아에스엠,코스피,Entertainment/Media,KIS종목정보,전체종목마스터
011500,011500.KS,한농화성,한농화성,코스피,Materials/Parts,KIS종목정보,전체종목마스터
011690,011690.KS,와이투솔루션,와이투솔루션,코스피,미분류,KIS종목정보,전체종목마스터
011700,011700.KS,한신기계,한신기계,코스피,Machinery/Equipment,KIS종목정보,전체종목마스터
011760,011760.KS,현대코퍼레이션,현대코퍼레이션,코스피,미분류,KIS종목정보,전체종목마스터
011780,011780.KS,금호석유화학,금호석유화학,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
011785,011785.KS,금호석유화학우,금호석유화학우,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
011790,011790.KS,SKC,SKC,코스피,Materials/Parts,KIS종목정보,전체종목마스터
011810,011810.KS,STX,STX,코스피,Holding,KIS종목정보,전체종목마스터
011930,011930.KS,신성이엔지,신성이엔지,코스피,Semiconductor,KIS종목정보,전체종목마스터
012030,012030.KS,DB,DB,코스피,미분류,KIS종목정보,전체종목마스터
012160,012160.KS,영흥,영흥,코스피,미분류,KIS종목정보,전체종목마스터
012170,012170.KS,아센디오,아센디오,코스피,미분류,KIS종목정보,전체종목마스터
012200,012200.KS,계양전기,계양전기,코스피,Power/Utility,KIS종목정보,전체종목마스터
012205,012205.KS,계양전기우,계양전기우,코스피,Power/Utility,KIS종목정보,전체종목마스터
