market,symbol,name,corp_code,title,date,rcept_no,source,url,collection_status,collection_message,collected_at
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100050,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100050,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100049,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100049,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100048,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100048,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100047,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100047,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100046,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100046,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100045,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100045,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100044,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100044,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100043,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100043,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100042,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100042,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100041,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100041,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100040,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100040,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100038,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100038,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100037,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100037,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100035,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100035,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100034,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100034,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100033,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100033,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100031,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100031,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100029,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100029,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100027,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100027,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100024,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100024,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100023,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100023,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100022,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100022,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100021,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100021,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100020,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100020,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100019,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100019,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100018,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100018,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100017,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100017,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100016,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100016,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100015,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100015,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100014,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100014,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100013,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100013,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100012,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100012,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100011,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100011,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100010,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100010,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100009,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100009,000,정상,2026-07-22 09:28:18
kr,,삼성자산운용,00260453,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100008,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100008,000,정상,2026-07-22 09:28:18
kr,,에이치디씨자산운용,00405463,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100006,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100006,000,정상,2026-07-22 09:28:18
kr,,에이치디씨자산운용,00405463,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100005,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100005,000,정상,2026-07-22 09:28:18
kr,,에이치디씨자산운용,00405463,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100004,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100004,000,정상,2026-07-22 09:28:18
kr,,에이치디씨자산운용,00405463,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100003,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100003,000,정상,2026-07-22 09:28:18
kr,,케이씨지아이자산운용,00685935,효력발생안내( 2026.7.6. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100036,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100036,000,정상,2026-07-22 09:28:18
kr,,키움투자자산운용,00120191,효력발생안내( 2026.7.21. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100007,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100007,000,정상,2026-07-22 09:28:18
kr,,트러스톤자산운용,00259794,효력발생안내( 2026.7.15. 제출 일괄신고서(집합투자증권-신탁형) ),20260722,20260721100083,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260721100083,000,정상,2026-07-22 09:28:18
kr,016360,삼성증권,00104856,투자설명서(일괄신고),20260722,20260722000479,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000479,000,정상,2026-07-22 16:34:48
kr,065770,CS,00303703,[기재정정]주요사항보고서(유상증자결정),20260722,20260722000443,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000443,000,정상,2026-07-22 16:34:48
kr,003530,한화투자증권,00148610,투자설명서(일괄신고),20260722,20260722000478,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000478,000,정상,2026-07-22 16:34:48
kr,175250,아이큐어,00554352,의결권대리행사권유참고서류,20260722,20260722000477,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000477,000,정상,2026-07-22 16:34:48
kr,086790,하나금융지주,00547583,투자설명서(일괄신고),20260722,20260722000476,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000476,000,정상,2026-07-22 16:34:48
kr,175250,아이큐어,00554352,주주총회소집공고,20260722,20260722000474,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000474,000,정상,2026-07-22 16:34:48
kr,208640,썸에이지,01049422,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000473,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000473,000,정상,2026-07-22 16:34:48
kr,,BNK투자증권,00251400,투자설명서(일괄신고),20260722,20260722000472,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000472,000,정상,2026-07-22 16:34:48
kr,066970,엘앤에프,00398701,주식등의대량보유상황보고서(일반),20260722,20260722000471,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000471,000,정상,2026-07-22 16:34:48
kr,004270,남성,00172185,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000470,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000470,000,정상,2026-07-22 16:34:48
kr,,BNK투자증권,00251400,투자설명서(일괄신고),20260722,20260722000469,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000469,000,정상,2026-07-22 16:34:48
kr,084370,유진테크,00531014,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000468,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000468,000,정상,2026-07-22 16:34:48
kr,023530,롯데쇼핑,00120526,임원ㆍ주요주주특정증권등거래계획보고서,20260722,20260722000467,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000467,000,정상,2026-07-22 16:34:48
kr,033540,파라텍,00105138,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000466,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000466,000,정상,2026-07-22 16:34:48
kr,016360,삼성증권,00104856,일괄신고추가서류(파생결합증권-주가연계증권),20260722,20260722000465,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000465,000,정상,2026-07-22 16:34:48
kr,368970,오에스피,01491607,주식등의대량보유상황보고서(일반),20260722,20260722000464,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000464,000,정상,2026-07-22 16:34:48
kr,,BNK투자증권,00251400,일괄신고추가서류(기타파생결합사채),20260722,20260722000463,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000463,000,정상,2026-07-22 16:34:48
kr,316140,우리금융지주,01350869,투자설명서(일괄신고),20260722,20260722000462,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000462,000,정상,2026-07-22 16:34:48
kr,226360,케이에이치건설,01097906,[기재정정]주요사항보고서(유상증자결정),20260722,20260722000461,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000461,000,정상,2026-07-22 16:34:48
kr,208640,썸에이지,01049422,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000460,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000460,000,정상,2026-07-22 16:34:48
kr,004270,남성,00172185,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000459,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000459,000,정상,2026-07-22 16:34:48
kr,297570,아틀라스링크,01309795,의결권대리행사권유참고서류,20260722,20260722000458,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000458,000,정상,2026-07-22 16:34:48
kr,316140,우리금융지주,01350869,일괄신고추가서류,20260722,20260722000457,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000457,000,정상,2026-07-22 16:34:48
kr,002690,동일제강,00118451,주식등의대량보유상황보고서(일반),20260722,20260722000456,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000456,000,정상,2026-07-22 16:34:48
kr,,비지에프로지스,00563439,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)],20260722,20260722000455,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000455,000,정상,2026-07-22 16:34:48
kr,123750,알톤,00821607,주식등의대량보유상황보고서(일반),20260722,20260722000454,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000454,000,정상,2026-07-22 16:34:48
kr,112190,KC산업,00366517,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000453,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000453,000,정상,2026-07-22 16:34:48
kr,297570,아틀라스링크,01309795,주요사항보고서(자기주식취득신탁계약해지결정),20260722,20260722000390,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000390,000,정상,2026-07-22 16:34:48
kr,086790,하나금융지주,00547583,일괄신고추가서류,20260722,20260722000451,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000451,000,정상,2026-07-22 16:34:48
kr,060980,HL홀딩스,00299002,단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,20260722,20260722800654,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800654,000,정상,2026-07-22 16:34:48
kr,009730,이렘,00116426,[기재정정]주요사항보고서(유상증자결정),20260722,20260722000447,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000447,000,정상,2026-07-22 16:34:48
kr,006050,국영지앤엠,00104537,주식등의대량보유상황보고서(일반),20260722,20260722000450,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000450,000,정상,2026-07-22 16:34:48
kr,002880,디와이에이,00149804,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000449,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000449,000,정상,2026-07-22 16:34:48
kr,018700,졸스,00122205,주주명부폐쇄기간또는기준일설정              ,20260722,20260722900468,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722900468,000,정상,2026-07-22 16:34:48
kr,004710,한솔테크닉스,00157399,증권발행실적보고서,20260722,20260722000448,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000448,000,정상,2026-07-22 16:34:48
kr,079160,CJ CGV,00303873,조회공시요구(풍문또는보도)에대한답변(미확정)              ,20260722,20260722800581,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800581,000,정상,2026-07-22 16:34:48
kr,0126Z0,삼성에피스홀딩스,01965324,투자판단관련주요경영사항(자회사의 주요경영사항)              (Nectin4 단백질 표적 고형암 치료제 후보물질 SBE303 연구개발 및 상업화 계약 체결),20260722,20260722800616,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800616,000,정상,2026-07-22 16:34:48
kr,287840,인투셀,01374443,투자판단관련주요경영사항              (Nectin-4 단백질 표적 고형암 치료제 후보물질 SBE303에 대한 ADC 플랫폼기술 이전계약 체결),20260722,20260722900557,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722900557,000,정상,2026-07-22 16:34:48
kr,014790,HL D&I,00161116,단일판매ㆍ공급계약체결              ,20260722,20260722800610,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800610,000,정상,2026-07-22 16:34:48
kr,002690,동일제강,00118451,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000446,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000446,000,정상,2026-07-22 16:34:48
kr,025320,시노펙스,00203023,[기재정정]주식등의대량보유상황보고서(일반),20260722,20260722000445,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000445,000,정상,2026-07-22 16:34:48
kr,011420,갤럭시아에스엠,00129554,[기재정정]최대주주등소유주식변동신고서              ,20260722,20260722800651,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800651,000,정상,2026-07-22 16:34:48
kr,356860,티엘비,00920379,주식등의대량보유상황보고서(약식),20260722,20260722000442,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000442,000,정상,2026-07-22 16:34:48
kr,378800,샤페론,01387164,의결권대리행사권유참고서류,20260722,20260722000441,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000441,000,정상,2026-07-22 16:34:48
kr,267260,HD현대일렉트릭,01205851,최대주주등소유주식변동신고서              ,20260722,20260722800647,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800647,000,정상,2026-07-22 16:34:48
kr,027410,BGF,00219097,[기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)],20260722,20260722000440,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000440,000,정상,2026-07-22 16:34:48
kr,112190,KC산업,00366517,주식등의대량보유상황보고서(일반),20260722,20260722000438,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000438,000,정상,2026-07-22 16:34:48
kr,003530,한화투자증권,00148610,일괄신고추가서류(파생결합증권-주가연계증권),20260722,20260722000437,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000437,000,정상,2026-07-22 16:34:48
kr,373170,엠아이큐브솔루션,01497142,주식등의대량보유상황보고서(약식),20260722,20260722000436,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000436,000,정상,2026-07-22 16:34:48
kr,291230,엔피,01276901,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20260722,20260722900596,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722900596,000,정상,2026-07-22 16:34:48
kr,368600,아이씨에이치,01302853,주주총회소집결의              (임시주주총회),20260722,20260722900588,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722900588,000,정상,2026-07-22 16:34:48
kr,109610,에스와이,00535481,[기재정정]사업보고서 (2025.12),20260722,20260722000434,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000434,000,정상,2026-07-22 16:34:48
kr,298000,효성화학,01316236,풍문또는보도에대한해명(미확정)              ,20260722,20260722800626,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800626,000,정상,2026-07-22 16:34:48
kr,000030,우리은행,00254045,증권발행실적보고서,20260722,20260722000433,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000433,000,정상,2026-07-22 16:34:48
kr,002690,동일제강,00118451,공개매수결과보고서,20260722,20260722000432,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000432,000,정상,2026-07-22 16:34:48
kr,250930,예선테크,01166109,주권매매거래정지해제              (액면병합 주권 변경상장),20260722,20260722900624,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722900624,000,정상,2026-07-22 16:34:48
kr,123750,알톤,00821607,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000431,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000431,000,정상,2026-07-22 16:34:48
kr,071950,코아스,00210856,[기재정정]주요사항보고서(전환사채권발행결정),20260722,20260722000410,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000410,000,정상,2026-07-22 16:34:48
kr,005930,삼성전자,00126380,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000429,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000429,000,정상,2026-07-22 16:34:48
kr,032710,신한카드,00307897,투자설명서(일괄신고),20260722,20260722000428,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000428,000,정상,2026-07-22 16:34:48
kr,029780,삼성카드,00126292,투자설명서(일괄신고),20260722,20260722000427,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000427,000,정상,2026-07-22 16:34:48
kr,071950,코아스,00210856,유상증자또는주식관련사채등의발행결과(자율공시)              ,20260722,20260722800598,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800598,000,정상,2026-07-22 16:34:48
kr,069540,빛과전자,00367482,주요사항보고서(전환사채권발행결정),20260722,20260722000384,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000384,000,정상,2026-07-22 16:34:48
kr,001720,신영증권,00136721,투자설명서(일괄신고),20260722,20260722000424,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000424,000,정상,2026-07-22 16:34:48
kr,082270,젬백스,00492894,주식등의대량보유상황보고서(일반),20260722,20260722000423,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000423,000,정상,2026-07-22 16:34:48
kr,357120,코람코라이프인프라리츠,01430475,부동산투자회사자금차입              ,20260722,20260722800582,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800582,000,정상,2026-07-22 16:34:48
kr,,큐로모터스,01294943,특수관계인으로부터자금차입,20260722,20260722000422,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000422,000,정상,2026-07-22 16:34:48
kr,003540,대신증권,00110893,최대주주등소유주식변동신고서              ,20260722,20260722800620,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800620,000,정상,2026-07-22 16:34:48
kr,297570,아틀라스링크,01309795,주주총회소집공고,20260722,20260722000421,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000421,000,정상,2026-07-22 16:34:48
kr,378800,샤페론,01387164,주주총회소집공고,20260722,20260722000420,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000420,000,정상,2026-07-22 16:34:48
kr,199800,툴젠,00547510,[기재정정]증권신고서(지분증권),20260722,20260722000419,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000419,000,정상,2026-07-22 16:34:48
kr,001390,KG케미칼,00101220,주식소각결정              ,20260722,20260722800564,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800564,000,정상,2026-07-22 16:34:48
kr,457600,벡트,01453944,[기재정정]주요사항보고서(유상증자결정),20260722,20260722000376,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000376,000,정상,2026-07-22 16:34:48
kr,302920,더콘텐츠온,00991225,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000418,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000418,000,정상,2026-07-22 16:34:48
kr,016360,삼성증권,00104856,투자설명서(일괄신고),20260722,20260722000416,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000416,000,정상,2026-07-22 16:34:48
kr,027830,대성창투,00109037,임원ㆍ주요주주특정증권등소유상황보고서,20260722,20260722000415,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000415,000,정상,2026-07-22 16:34:48
kr,023440,제이스코홀딩스,00148531,증권발행결과(자율공시)              (제6회차 CB),20260722,20260722900599,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722900599,000,정상,2026-07-22 16:34:48
kr,023440,제이스코홀딩스,00148531,증권발행결과(자율공시)              (제5회차 CB),20260722,20260722900583,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722900583,000,정상,2026-07-22 16:34:48
kr,067770,세진티에스,00406727,주주총회소집공고,20260722,20260722000413,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000413,000,정상,2026-07-22 16:34:48
kr,007390,네이처셀,00117276,주요사항보고서(전환사채권발행결정),20260722,20260722000378,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000378,000,정상,2026-07-22 16:34:48
kr,000210,DL,00109693,기업설명회(IR)개최(안내공시)              ,20260722,20260722800597,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800597,000,정상,2026-07-22 16:34:48
kr,004270,남성,00172185,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20260722,20260722800594,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800594,000,정상,2026-07-22 16:34:48
kr,016360,삼성증권,00104856,일괄신고추가서류(파생결합증권-주가연계증권),20260722,20260722000411,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722000411,000,정상,2026-07-22 16:34:48
kr,000210,DL,00109693,결산실적공시예고(안내공시)              ,20260722,20260722800591,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260722800591,000,정상,2026-07-22 16:34:48
